,hormaechei-steigerwaltii-1,roggenkampii,hormaechei-hoffmannii-1,unchar-1,ludwigii,hormaechei-xiangfangensis,asburiae,kobei,cloacae,hormaechei-oharae,hormaechei-steigerwaltii-2,hormaechei-steigerwaltii-3,unchar-2,hormaechei-hormaechei,unchar-3,bugandensis,cancerogenous,unchar-4,hormaechei-hoffmannii-2
Ebacter_C112231,0.0,0.04989647354856271,0.011171136679607252,0.0,0.03980467536682648,0.0,0.07142275230849035,0.07174844841878228,0.0,0.5281756214854715,0.3363183356467281,0.6016683515922603,0.13977483152369355,0.04153233542874385,0.24954806413285055,0.0,0.0,0.0,0.08569624588808604
Ebacter_C2082,0.0,0.9412415679434153,0.0,0.0,0.0,0.0,0.6132063492223725,0.6437727119984739,0.12328053430056375,0.0,0.0,0.0,0.0,0.0,0.0,0.23160167735395065,0.0,0.0,0.0
Ebacter_C243,0.0,0.1480579080578328,0.1733783909330751,0.0,0.0,0.0,0.05286068129109029,0.25151562267611305,0.04145505348336918,0.04501295609112729,0.09608439632819701,0.0445188702876145,0.07386335182568632,0.0,0.023876956154256227,0.0,0.0,0.07811246682160326,0.04531984262850064
Ebacter_C107963,0.0,0.9751597718028019,0.0,0.0,0.9817536115783074,0.0,0.8986722548011136,0.0,0.9501716788142066,0.0,0.0,0.0,0.0,0.0,0.0,0.8860767123417298,0.0,0.016443337330640937,0.0
Ebacter_C2896,0.0,0.0,0.0,0.0,0.0,0.3812908931346701,0.0,0.0,0.0,0.9774605603772398,0.0,0.0,0.15778552884939745,0.0,0.0,0.0,0.0,0.09398063786930443,0.0
Ebacter_C13275,0.049360647150648015,0.0,0.0,0.0,0.04158399803845466,0.0,0.0,0.027521827393015973,0.026491733170053294,0.0,0.0,0.24534580380376622,0.0,0.0,0.0,0.0,0.0,0.31755390144154994,0.39326461345062425
Ebacter_C56300,0.9220173323986973,0.0,0.9321014544579201,0.026354029179412354,0.0,0.8841538341821177,0.9797878318857653,0.0,0.5779608275828606,0.9647120848669966,0.8976144534931448,0.8748738077536227,0.05756364655898732,0.9547237419385083,0.0,0.9167938898910934,0.0,0.04589775303745928,0.9325942962701221
Ebacter_C24938,0.0,0.9348654608604791,0.0,0.0,0.9856436699172823,0.0,0.9502125474019613,0.9883835879557277,0.9813286514239278,0.0,0.0,0.0,0.0,0.0,0.0,0.9406240017778756,0.9388016499558025,0.0,0.0
Ebacter_C56922,0.11971165359320486,0.06066178029451074,0.0,0.0,0.0974196689060597,0.0,0.022287184032268557,0.07780090696173769,0.0,0.0,0.9854390089110563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ebacter_C44063,0.04457754075984891,0.0,0.0,0.09487343001684985,0.010405479433417228,0.0,0.007582891675357576,0.0,0.0,0.5629359483639035,0.09815726285464808,0.0,0.0,0.0,0.06764602764116422,0.0,0.0,0.21832385977255495,0.06937684877619311
Ebacter_C67098,0.0,0.9729111473334047,0.0,0.0,0.0,0.0,0.5463890463950309,0.998004267995275,0.0,0.0,0.0,0.0,0.001718885481085597,0.0,0.006240375923050012,0.9241282683051035,0.0,0.02946930571016008,0.0
Ebacter_C5732,0.9436697736017823,0.975759912101704,0.9473299974720365,0.0,0.0,0.9774837170924526,0.9522853104619816,0.9738267277056202,0.0,0.9702618239800219,0.9083248601097164,0.8996290217054721,0.029693219468959198,0.9771895047510292,0.022582737829936136,0.9915909125483074,0.07139173804373501,0.03917758157442179,0.9155210311422097
